x,y,val
292.50,260.50,506.29
293.50,260.50,553.93
294.50,260.50,147.84
295.50,260.50,463.98
296.50,260.50,549.76
297.50,260.50,486.80
298.50,260.50,649.71
299.50,260.50,99.53
300.50,260.50,74.96
301.50,260.50,511.48
302.50,260.50,519.89
303.50,260.50,561.78
304.50,260.50,493.21
305.50,260.50,648.82
306.50,260.50,196.32
307.50,260.50,642.81
308.50,260.50,518.86
309.50,260.50,515.02
310.50,260.50,657.38
311.50,260.50,99.71
312.50,260.50,78.20
313.50,260.50,532.67
314.50,260.50,532.27
315.50,260.50,564.76
316.50,260.50,528.16
317.50,260.50,578.23
318.50,260.50,154.40
319.50,260.50,484.63
320.50,260.50,573.27
321.50,260.50,507.80
322.50,260.50,677.56
323.50,260.50,103.79
324.50,260.50,76.46
325.50,260.50,523.81
326.50,260.50,544.03
327.50,260.50,584.76
328.50,260.50,514.54
329.50,260.50,676.18
330.50,260.50,204.59
331.50,260.50,669.97
332.50,260.50,540.72
333.50,260.50,536.71
334.50,260.50,684.99
335.50,260.50,103.89
336.50,260.50,81.48
337.50,260.50,555.01
338.50,260.50,554.47
339.50,260.50,588.26
340.50,260.50,550.18
341.50,260.50,601.99
342.50,260.50,160.67
343.50,260.50,504.20
344.50,260.50,597.05
345.50,260.50,528.69
346.50,260.50,705.45
347.50,260.50,108.06
348.50,260.50,81.38
349.50,260.50,555.25
350.50,260.50,564.16
351.50,260.50,609.57
352.50,260.50,535.10
353.50,260.50,703.80
354.50,260.50,212.94
355.50,260.50,697.12
356.50,260.50,562.58
357.50,260.50,558.39
358.50,260.50,712.60
359.50,260.50,108.08
360.50,260.50,84.76
361.50,260.50,577.28
362.50,260.50,576.65
363.50,260.50,611.82
364.50,260.50,572.05
365.50,260.50,626.31
366.50,260.50,167.24
367.50,260.50,524.89
368.50,260.50,620.56
369.50,260.50,549.69
370.50,260.50,733.29
371.50,260.50,112.32
372.50,260.50,82.75
373.50,260.50,566.82
374.50,260.50,588.47
375.50,260.50,632.48
376.50,260.50,556.45
377.50,260.50,731.15
378.50,260.50,221.20
379.50,260.50,724.28
380.50,260.50,584.44
381.50,260.50,580.08
382.50,260.50,740.20
383.50,260.50,112.26
0.50,261.50,234.91
1.50,261.50,256.43
2.50,261.50,244.79
3.50,261.50,256.07
4.50,261.50,241.79
5.50,261.50,263.66
6.50,261.50,70.32
7.50,261.50,221.20
8.50,261.50,264.25
9.50,261.50,233.92
10.50,261.50,313.23
11.50,261.50,48.00
12.50,261.50,36.20
13.50,261.50,247.20
14.50,261.50,252.57
15.50,261.50,273.20
16.50,261.50,240.29
17.50,261.50,316.82
18.50,261.50,96.00
19.50,261.50,314.82
20.50,261.50,254.80
21.50,261.50,253.11
22.50,261.50,323.95
23.50,261.50,49.15
24.50,261.50,38.62
25.50,261.50,263.26
26.50,261.50,264.21
27.50,261.50,280.52
28.50,261.50,263.05
29.50,261.50,287.80
30.50,261.50,76.82
31.50,261.50,241.43
32.50,261.50,287.63
33.50,261.50,254.72
34.50,261.50,340.86
35.50,261.50,52.23
36.50,261.50,38.50
37.50,261.50,263.99
38.50,261.50,275.56
39.50,261.50,296.44
40.50,261.50,261.26
41.50,261.50,344.02
42.50,261.50,104.22
43.50,261.50,341.76
44.50,261.50,276.48
45.50,261.50,274.62
46.50,261.50,351.33
47.50,261.50,53.30
48.50,261.50,41.87
49.50,261.50,285.40
50.50,261.50,286.22
51.50,261.50,303.85
52.50,261.50,284.86
53.50,261.50,311.50
54.50,261.50,83.11
55.50,261.50,261.10
56.50,261.50,311.16
57.50,261.50,275.47
58.50,261.50,368.51
59.50,261.50,56.47
60.50,261.50,42.56
61.50,261.50,290.62
62.50,261.50,296.49
63.50,261.50,320.61
64.50,261.50,281.84
65.50,261.50,371.36
66.50,261.50,112.48
67.50,261.50,368.70
68.50,261.50,298.17
69.50,261.50,296.13
70.50,261.50,378.71
71.50,261.50,57.45
72.50,261.50,45.12
73.50,261.50,307.50
74.50,261.50,308.23
75.50,261.50,327.20
76.50,261.50,306.59
77.50,261.50,335.49
78.50,261.50,89.56
79.50,261.50,281.36
80.50,261.50,334.53
81.50,261.50,296.28
82.50,261.50,396.14
83.50,261.50,60.70
84.50,261.50,44.74
85.50,261.50,306.65
86.50,261.50,319.64
87.50,261.50,343.77
88.50,261.50,302.84
89.50,261.50,398.54
90.50,261.50,120.69
91.50,261.50,395.63
92.50,261.50,319.86
93.50,261.50,317.64
94.50,261.50,406.09
95.50,261.50,61.61
96.50,261.50,48.37
97.50,261.50,329.65
98.50,261.50,330.25
99.50,261.50,350.52
100.50,261.50,328.40
101.50,261.50,359.17
102.50,261.50,95.83
103.50,261.50,300.99
104.50,261.50,358.07
105.50,261.50,317.02
106.50,261.50,423.80
107.50,261.50,64.93
108.50,261.50,48.93
109.50,261.50,334.04
110.50,261.50,340.40
111.50,261.50,368.01
112.50,261.50,323.39
113.50,261.50,425.89
114.50,261.50,128.96
115.50,261.50,422.57
116.50,261.50,341.54
117.50,261.50,339.15
118.50,261.50,433.48
119.50,261.50,65.76
120.50,261.50,51.62
121.50,261.50,351.75
122.50,261.50,352.26
123.50,261.50,373.88
124.50,261.50,350.12
125.50,261.50,383.19
126.50,261.50,102.30
127.50,261.50,321.30
128.50,261.50,381.43
129.50,261.50,337.83
130.50,261.50,451.42
131.50,261.50,69.16
132.50,261.50,50.97
133.50,261.50,349.31
134.50,261.50,363.71
135.50,261.50,391.10
136.50,261.50,344.42
137.50,261.50,453.07
138.50,261.50,137.17
139.50,261.50,449.51
140.50,261.50,363.23
141.50,261.50,360.66
142.50,261.50,460.86
143.50,261.50,69.91
144.50,261.50,54.88
145.50,261.50,373.90
146.50,261.50,374.27
147.50,261.50,397.20
148.50,261.50,371.94
149.50,261.50,406.84
150.50,261.50,108.56
151.50,261.50,340.89
152.50,261.50,404.98
153.50,261.50,358.57
154.50,261.50,479.08
155.50,261.50,73.40
156.50,261.50,55.30
157.50,261.50,377.46
158.50,261.50,384.32
159.50,261.50,415.42
160.50,261.50,364.93
161.50,261.50,480.43
162.50,261.50,145.44
163.50,261.50,476.44
164.50,261.50,384.91
165.50,261.50,382.17
166.50,261.50,488.24
167.50,261.50,74.06
168.50,261.50,58.12
169.50,261.50,396.00
170.50,261.50,396.28
171.50,261.50,420.56
172.50,261.50,393.66
173.50,261.50,430.88
174.50,261.50,115.04
175.50,261.50,361.24
176.50,261.50,428.33
177.50,261.50,379.39
178.50,261.50,506.71
179.50,261.50,77.63
180.50,261.50,57.20
181.50,261.50,391.97
182.50,261.50,407.79
183.50,261.50,438.44
184.50,261.50,385.99
185.50,261.50,507.60
186.50,261.50,153.65
187.50,261.50,503.38
188.50,261.50,406.60
189.50,261.50,403.68
190.50,261.50,515.62
191.50,261.50,78.21
192.50,261.50,61.38
193.50,261.50,418.15
194.50,261.50,418.29
195.50,261.50,443.88
196.50,261.50,415.48
197.50,261.50,454.52
198.50,261.50,121.29
199.50,261.50,380.78
200.50,261.50,451.89
201.50,261.50,400.12
202.50,261.50,534.36
203.50,261.50,81.86
204.50,261.50,61.67
205.50,261.50,420.88
206.50,261.50,428.23
207.50,261.50,462.82
208.50,261.50,406.48
209.50,261.50,534.96
210.50,261.50,161.92
211.50,261.50,530.32
212.50,261.50,428.29
213.50,261.50,425.18
214.50,261.50,543.00
215.50,261.50,82.36
216.50,261.50,64.62
217.50,261.50,440.24
218.50,261.50,440.30
219.50,261.50,467.24
220.50,261.50,437.19
221.50,261.50,478.57
222.50,261.50,127.78
223.50,261.50,401.17
224.50,261.50,475.23
225.50,261.50,420.94
226.50,261.50,561.99
227.50,261.50,86.09
228.50,261.50,63.43
229.50,261.50,434.62
230.50,261.50,451.86
231.50,261.50,485.77
232.50,261.50,427.57
233.50,261.50,562.12
234.50,261.50,170.12
235.50,261.50,557.26
236.50,261.50,449.97
237.50,261.50,446.70
238.50,261.50,570.39
239.50,261.50,86.52
240.50,261.50,67.88
241.50,261.50,462.40
242.50,261.50,462.31
243.50,261.50,490.55
244.50,261.50,459.02
245.50,261.50,502.19
246.50,261.50,134.02
247.50,261.50,420.67
248.50,261.50,498.80
249.50,261.50,441.67
250.50,261.50,589.65
251.50,261.50,90.33
252.50,261.50,68.04
253.50,261.50,464.29
254.50,261.50,472.14
255.50,261.50,510.23
256.50,261.50,448.03
257.50,261.50,589.50
258.50,261.50,178.40
259.50,261.50,584.19
260.50,261.50,471.66
261.50,261.50,468.20
262.50,261.50,597.77
263.50,261.50,90.67
264.50,261.50,71.12
265.50,261.50,484.49
266.50,261.50,484.32
267.50,261.50,513.91
268.50,261.50,480.72
269.50,261.50,526.26
270.50,261.50,140.51
271.50,261.50,441.11
272.50,261.50,522.13
273.50,261.50,462.49
274.50,261.50,617.27
275.50,261.50,94.56
276.50,261.50,69.67
277.50,261.50,477.28
278.50,261.50,495.93
279.50,261.50,533.10
280.50,261.50,469.15
281.50,261.50,616.65
282.50,261.50,186.60
283.50,261.50,611.13
284.50,261.50,493.34
285.50,261.50,489.71
286.50,261.50,625.15
287.50,261.50,94.82
288.50,261.50,74.38
289.50,261.50,506.65
290.50,261.50,506.33
291.50,261.50,537.23
292.50,261.50,502.56
293.50,261.50,549.86
294.50,261.50,146.75
295.50,261.50,460.57
296.50,261.50,545.71
297.50,261.50,483.22
298.50,261.50,644.93
299.50,261.50,98.79
300.50,261.50,74.40
301.50,261.50,507.71
302.50,261.50,516.06
303.50,261.50,557.64
304.50,261.50,489.58
305.50,261.50,644.04
306.50,261.50,194.88
307.50,261.50,638.07
308.50,261.50,515.03
309.50,261.50,511.22
310.50,261.50,652.53
311.50,261.50,98.97
312.50,261.50,77.62
313.50,261.50,528.74
314.50,261.50,528.34
315.50,261.50,560.59
316.50,261.50,524.26
317.50,261.50,573.96
318.50,261.50,153.25
319.50,261.50,481.05
320.50,261.50,569.03
321.50,261.50,504.05
322.50,261.50,672.55
323.50,261.50,103.02
324.50,261.50,75.90
325.50,261.50,519.94
326.50,261.50,540.01
327.50,261.50,580.44
328.50,261.50,510.73
329.50,261.50,671.17
330.50,261.50,203.07
331.50,261.50,665.01
332.50,261.50,536.71
333.50,261.50,532.73
334.50,261.50,679.91
335.50,261.50,103.12
336.50,261.50,80.88
337.50,261.50,550.90
338.50,261.50,550.36
339.50,261.50,583.90
340.50,261.50,546.10
341.50,261.50,597.53
342.50,261.50,159.48
343.50,261.50,500.46
344.50,261.50,592.62
345.50,261.50,524.77
346.50,261.50,700.21
347.50,261.50,107.26
348.50,261.50,80.77
349.50,261.50,551.13
350.50,261.50,559.97
351.50,261.50,605.04
352.50,261.50,531.12
353.50,261.50,698.57
354.50,261.50,211.35
355.50,261.50,691.94
356.50,261.50,558.40
357.50,261.50,554.24
358.50,261.50,707.30
359.50,261.50,107.27
360.50,261.50,84.13
361.50,261.50,572.99
362.50,261.50,572.36
363.50,261.50,607.27
364.50,261.50,567.79
365.50,261.50,621.65
366.50,261.50,165.99
367.50,261.50,520.98
368.50,261.50,615.93
369.50,261.50,545.60
370.50,261.50,727.83
371.50,261.50,111.49
372.50,261.50,82.13
373.50,261.50,562.60
374.50,261.50,584.08
375.50,261.50,627.77
376.50,261.50,552.31
377.50,261.50,725.70
378.50,261.50,219.55
379.50,261.50,718.88
380.50,261.50,580.08
381.50,261.50,575.75
382.50,261.50,734.68
383.50,261.50,111.43
0.50,262.50,300.76
1.50,262.50,328.34
2.50,262.50,313.42
3.50,262.50,327.85
4.50,262.50,309.56
5.50,262.50,337.57
6.50,262.50,90.04
7.50,262.50,283.20
8.50,262.50,338.29
9.50,262.50,299.46
10.50,262.50,400.98
11.50,262.50,61.45
12.50,262.50,46.34
13.50,262.50,316.45
14.50,262.50,323.30
15.50,262.50,349.71
16.50,262.50,307.57
17.50,262.50,405.52
18.50,262.50,122.88
19.50,262.50,402.95
20.50,262.50,326.12
21.50,262.50,323.95
22.50,262.50,414.60
23.50,262.50,62.91
24.50,262.50,49.43
25.50,262.50,336.92
26.50,262.50,338.12
27.50,262.50,359.00
28.50,262.50,336.63
29.50,262.50,368.30
30.50,262.50,98.30
31.50,262.50,308.96
32.50,262.50,368.06
33.50,262.50,325.95
34.50,262.50,436.16
35.50,262.50,66.84
36.50,262.50,49.27
37.50,262.50,337.79
38.50,262.50,352.58
39.50,262.50,379.28
40.50,262.50,334.27
41.50,262.50,440.14
42.50,262.50,133.34
43.50,262.50,437.24
44.50,262.50,353.72
45.50,262.50,351.33
46.50,262.50,449.46
47.50,262.50,68.19
48.50,262.50,53.57
49.50,262.50,365.10
50.50,262.50,366.15
51.50,262.50,388.69
52.50,262.50,364.40
53.50,262.50,398.47
54.50,262.50,106.31
55.50,262.50,333.99
56.50,262.50,398.00
57.50,262.50,352.36
58.50,262.50,471.36
59.50,262.50,72.23
60.50,262.50,54.44
61.50,262.50,371.72
62.50,262.50,379.21
63.50,262.50,410.05
64.50,262.50,360.46
65.50,262.50,474.94
66.50,262.50,143.85
67.50,262.50,471.53
68.50,262.50,381.33
69.50,262.50,378.71
70.50,262.50,484.32
71.50,262.50,73.48
72.50,262.50,57.70
73.50,262.50,393.24
74.50,262.50,394.16
75.50,262.50,418.42
76.50,262.50,392.05
77.50,262.50,429.01
78.50,262.50,114.52
79.50,262.50,359.79
80.50,262.50,427.76
81.50,262.50,378.85
82.50,262.50,506.53
83.50,262.50,77.61
84.50,262.50,57.20
85.50,262.50,392.10
86.50,262.50,408.68
87.50,262.50,439.54
88.50,262.50,387.20
89.50,262.50,509.55
90.50,262.50,154.31
91.50,262.50,505.82
92.50,262.50,408.93
93.50,262.50,406.09
94.50,262.50,519.17
95.50,262.50,78.76
96.50,262.50,61.84
97.50,262.50,421.43
98.50,262.50,422.19
99.50,262.50,448.11
100.50,262.50,419.82
101.50,262.50,459.16
102.50,262.50,122.51
103.50,262.50,384.78
104.50,262.50,457.72
105.50,262.50,405.25
106.50,262.50,541.73
107.50,262.50,83.00
108.50,262.50,62.55
109.50,262.50,426.99
110.50,262.50,435.11
111.50,262.50,470.40
112.50,262.50,413.35
113.50,262.50,544.37
114.50,262.50,164.83
115.50,262.50,540.11
116.50,262.50,436.54
117.50,262.50,433.47
118.50,262.50,554.03
119.50,262.50,84.05
120.50,262.50,65.98
121.50,262.50,449.57
122.50,262.50,450.20
123.50,262.50,477.84
124.50,262.50,447.47
125.50,262.50,489.73
126.50,262.50,130.74
127.50,262.50,410.63
128.50,262.50,487.46
129.50,262.50,431.74
130.50,262.50,576.90
131.50,262.50,88.39
132.50,262.50,65.13
133.50,262.50,446.40
134.50,262.50,464.79
135.50,262.50,499.79
136.50,262.50,440.13
137.50,262.50,578.97
138.50,262.50,175.29
139.50,262.50,574.41
140.50,262.50,464.14
141.50,262.50,460.86
142.50,262.50,588.89
143.50,262.50,89.33
144.50,262.50,70.12
145.50,262.50,477.76
146.50,262.50,478.23
147.50,262.50,507.53
148.50,262.50,475.25
149.50,262.50,519.84
150.50,262.50,138.72
151.50,262.50,435.56
152.50,262.50,517.44
153.50,262.50,458.14
154.50,262.50,612.11
155.50,262.50,93.78
156.50,262.50,70.65
157.50,262.50,482.26
158.50,262.50,491.01
159.50,262.50,530.75
160.50,262.50,466.24
161.50,262.50,613.79
162.50,262.50,185.81
163.50,262.50,608.69
164.50,262.50,491.75
165.50,262.50,488.24
166.50,262.50,623.75
167.50,262.50,94.62
168.50,262.50,74.25
169.50,262.50,505.90
170.50,262.50,506.24
171.50,262.50,537.26
172.50,262.50,502.89
173.50,262.50,550.44
174.50,262.50,146.96
175.50,262.50,461.47
176.50,262.50,547.17
177.50,262.50,484.64
178.50,262.50,647.28
179.50,262.50,99.16
180.50,262.50,73.07
181.50,262.50,500.70
182.50,262.50,520.90
183.50,262.50,560.05
184.50,262.50,493.05
185.50,262.50,648.38
186.50,262.50,196.26
187.50,262.50,642.99
188.50,262.50,519.36
189.50,262.50,515.62
190.50,262.50,658.60
191.50,262.50,99.90
192.50,262.50,78.40
193.50,262.50,534.09
194.50,262.50,534.27
195.50,262.50,566.94
196.50,262.50,530.67
197.50,262.50,580.53
198.50,262.50,154.92
199.50,262.50,486.35
200.50,262.50,577.16
201.50,262.50,511.03
202.50,262.50,682.48
203.50,262.50,104.56
204.50,262.50,78.76
205.50,262.50,537.53
206.50,262.50,546.92
207.50,262.50,591.10
208.50,262.50,519.13
209.50,262.50,683.22
210.50,262.50,206.79
211.50,262.50,677.28
212.50,262.50,546.96
213.50,262.50,543.00
214.50,262.50,693.46
215.50,262.50,105.19
216.50,262.50,82.53
217.50,262.50,562.22
218.50,262.50,562.28
219.50,262.50,596.68
220.50,262.50,558.30
221.50,262.50,611.15
222.50,262.50,163.17
223.50,262.50,512.31
224.50,262.50,606.87
225.50,262.50,537.54
226.50,262.50,717.65
227.50,262.50,109.94
228.50,262.50,81.00
229.50,262.50,555.01
230.50,262.50,577.00
231.50,262.50,620.30
232.50,262.50,545.98
233.50,262.50,717.79
234.50,262.50,217.23
235.50,262.50,711.57
236.50,262.50,574.57
237.50,262.50,570.39
238.50,262.50,728.32
239.50,262.50,110.47
240.50,262.50,86.67
241.50,262.50,590.42
242.50,262.50,590.31
243.50,262.50,626.36
244.50,262.50,586.10
245.50,262.50,641.21
246.50,262.50,171.12
247.50,262.50,537.13
248.50,262.50,636.88
249.50,262.50,563.93
250.50,262.50,752.86
251.50,262.50,115.33
252.50,262.50,86.87
253.50,262.50,592.80
254.50,262.50,602.82
255.50,262.50,651.44
256.50,262.50,572.02
257.50,262.50,752.64
258.50,262.50,227.77
259.50,262.50,745.86
260.50,262.50,602.18
261.50,262.50,597.77
262.50,262.50,763.18
263.50,262.50,115.76
264.50,262.50,90.80
265.50,262.50,618.55
266.50,262.50,618.32
267.50,262.50,656.10
268.50,262.50,613.72
269.50,262.50,671.86
270.50,262.50,179.39
271.50,262.50,563.15
272.50,262.50,666.58
273.50,262.50,590.44
274.50,262.50,788.02
275.50,262.50,120.71
276.50,262.50,88.94
277.50,262.50,609.31
278.50,262.50,633.11
279.50,262.50,680.56
280.50,262.50,598.91
281.50,262.50,787.20
282.50,262.50,238.21
283.50,262.50,780.15
284.50,262.50,629.78
285.50,262.50,625.15
286.50,262.50,798.03
287.50,262.50,121.04
288.50,262.50,94.95
289.50,262.50,646.75
290.50,262.50,646.35
291.50,262.50,685.78
292.50,262.50,641.53
293.50,262.50,701.90
294.50,262.50,187.33
295.50,262.50,587.92
296.50,262.50,696.59
297.50,262.50,616.82
298.50,262.50,823.23
299.50,262.50,126.11
300.50,262.50,94.97
301.50,262.50,648.08
302.50,262.50,658.72
303.50,262.50,711.79
304.50,262.50,624.91
305.50,262.50,822.07
306.50,262.50,248.74
307.50,262.50,814.44
308.50,262.50,657.39
309.50,262.50,652.53
310.50,262.50,832.89
311.50,262.50,126.33
312.50,262.50,99.08
313.50,262.50,674.88
314.50,262.50,674.36
315.50,262.50,715.53
316.50,262.50,669.14
317.50,262.50,732.58
318.50,262.50,195.61
319.50,262.50,613.99
320.50,262.50,726.28
321.50,262.50,643.33
322.50,262.50,858.40
323.50,262.50,131.49
324.50,262.50,96.87
325.50,262.50,663.61
326.50,262.50,689.22
327.50,262.50,740.81
328.50,262.50,651.84
329.50,262.50,856.61
330.50,262.50,259.18
331.50,262.50,848.74
332.50,262.50,684.99
333.50,262.50,679.91
334.50,262.50,867.75
335.50,262.50,131.61
336.50,262.50,103.22
337.50,262.50,703.08
338.50,262.50,702.39
339.50,262.50,745.20
340.50,262.50,696.95
341.50,262.50,762.59
342.50,262.50,203.53
343.50,262.50,638.70
344.50,262.50,756.31
345.50,262.50,669.71
346.50,262.50,893.61
347.50,262.50,136.88
348.50,262.50,103.08
349.50,262.50,703.35
350.50,262.50,714.63
351.50,262.50,772.14
352.50,262.50,677.80
353.50,262.50,891.49
354.50,262.50,269.72
355.50,262.50,883.02
356.50,262.50,712.60
357.50,262.50,707.29
358.50,262.50,902.61
359.50,262.50,136.90
360.50,262.50,107.35
361.50,262.50,731.20
362.50,262.50,730.40
363.50,262.50,774.95
364.50,262.50,724.56
365.50,262.50,793.29
366.50,262.50,211.83
367.50,262.50,664.83
368.50,262.50,785.98
369.50,262.50,696.23
370.50,262.50,928.77
371.50,262.50,142.26
372.50,262.50,104.80
373.50,262.50,717.91
374.50,262.50,745.32
375.50,262.50,801.07
376.50,262.50,704.77
377.50,262.50,926.02
378.50,262.50,280.15
379.50,262.50,917.32
380.50,262.50,740.20
381.50,262.50,734.68
382.50,262.50,937.46
383.50,262.50,142.18
0.50,263.50,45.63
1.50,263.50,49.82
2.50,263.50,47.56
3.50,263.50,49.75
4.50,263.50,46.97
5.50,263.50,51.22
6.50,263.50,13.66
7.50,263.50,42.97
8.50,263.50,51.33
9.50,263.50,45.44
10.50,263.50,60.84
11.50,263.50,9.32
12.50,263.50,7.03
13.50,263.50,48.01
14.50,263.50,49.05
15.50,263.50,53.06
16.50,263.50,46.67
17.50,263.50,61.53
18.50,263.50,18.64
19.50,263.50,61.14
20.50,263.50,49.48
21.50,263.50,49.15
22.50,263.50,62.91
23.50,263.50,9.54
24.50,263.50,7.50
25.50,263.50,51.12
26.50,263.50,51.30
27.50,263.50,54.47
28.50,263.50,51.07
29.50,263.50,55.88
30.50,263.50,14.91
31.50,263.50,46.88
32.50,263.50,55.84
33.50,263.50,49.45
34.50,263.50,66.17
35.50,263.50,10.14
36.50,263.50,7.47
37.50,263.50,51.25
38.50,263.50,53.49
39.50,263.50,57.54
40.50,263.50,50.71
41.50,263.50,66.78
42.50,263.50,20.23
43.50,263.50,66.34
44.50,263.50,53.67
45.50,263.50,53.30
46.50,263.50,68.19
47.50,263.50,10.35
48.50,263.50,8.13
49.50,263.50,55.39
50.50,263.50,55.55
51.50,263.50,58.97
52.50,263.50,55.28
53.50,263.50,60.45
54.50,263.50,16.13
55.50,263.50,50.67
56.50,263.50,60.38
57.50,263.50,53.46
58.50,263.50,71.51
59.50,263.50,10.96
60.50,263.50,8.26
61.50,263.50,56.39
62.50,263.50,57.53
63.50,263.50,62.21
64.50,263.50,54.69
65.50,263.50,72.05
66.50,263.50,21.82
67.50,263.50,71.54
68.50,263.50,57.85
69.50,263.50,57.45
70.50,263.50,73.48
71.50,263.50,11.15
72.50,263.50,8.75
73.50,263.50,59.66
74.50,263.50,59.80
75.50,263.50,63.48
76.50,263.50,59.48
77.50,263.50,65.08
78.50,263.50,17.37
79.50,263.50,54.58
80.50,263.50,64.89
81.50,263.50,57.47
82.50,263.50,76.84
83.50,263.50,11.77
84.50,263.50,8.68
85.50,263.50,59.48
86.50,263.50,62.00
87.50,263.50,66.68
88.50,263.50,58.74
89.50,263.50,77.30
90.50,263.50,23.41
91.50,263.50,76.74
92.50,263.50,62.04
93.50,263.50,61.61
94.50,263.50,78.76
95.50,263.50,11.95
96.50,263.50,9.38
97.50,263.50,63.93
98.50,263.50,64.05
99.50,263.50,67.98
100.50,263.50,63.69
101.50,263.50,69.66
102.50,263.50,18.59
103.50,263.50,58.37
104.50,263.50,69.44
105.50,263.50,61.48
106.50,263.50,82.18
107.50,263.50,12.59
108.50,263.50,9.49
109.50,263.50,64.77
110.50,263.50,66.01
111.50,263.50,71.36
112.50,263.50,62.71
113.50,263.50,82.58
114.50,263.50,25.00
115.50,263.50,81.93
116.50,263.50,66.22
117.50,263.50,65.76
118.50,263.50,84.05
119.50,263.50,12.75
120.50,263.50,10.01
121.50,263.50,68.20
122.50,263.50,68.29
123.50,263.50,72.49
124.50,263.50,67.88
125.50,263.50,74.29
126.50,263.50,19.83
127.50,263.50,62.29
128.50,263.50,73.95
129.50,263.50,65.49
130.50,263.50,87.51
131.50,263.50,13.41
132.50,263.50,9.88
133.50,263.50,67.72
134.50,263.50,70.51
135.50,263.50,75.82
136.50,263.50,66.76
137.50,263.50,87.83
138.50,263.50,26.59
139.50,263.50,87.13
140.50,263.50,70.41
141.50,263.50,69.91
142.50,263.50,89.33
143.50,263.50,13.55
144.50,263.50,10.64
145.50,263.50,72.47
146.50,263.50,72.54
147.50,263.50,76.99
148.50,263.50,72.09
149.50,263.50,78.86
150.50,263.50,21.04
151.50,263.50,66.07
152.50,263.50,78.49
153.50,263.50,69.50
154.50,263.50,92.85
155.50,263.50,14.23
156.50,263.50,10.72
157.50,263.50,73.15
158.50,263.50,74.48
159.50,263.50,80.51
160.50,263.50,70.72
161.50,263.50,93.11
162.50,263.50,28.19
163.50,263.50,92.33
164.50,263.50,74.59
165.50,263.50,74.06
166.50,263.50,94.62
167.50,263.50,14.35
168.50,263.50,11.26
169.50,263.50,76.74
170.50,263.50,76.79
171.50,263.50,81.50
172.50,263.50,76.28
173.50,263.50,83.50
174.50,263.50,22.29
175.50,263.50,70.00
176.50,263.50,83.00
177.50,263.50,73.51
178.50,263.50,98.18
179.50,263.50,15.04
180.50,263.50,11.08
181.50,263.50,75.95
182.50,263.50,79.01
183.50,263.50,84.95
184.50,263.50,74.79
185.50,263.50,98.35
186.50,263.50,29.77
187.50,263.50,97.53
188.50,263.50,78.78
189.50,263.50,78.21
190.50,263.50,99.90
191.50,263.50,15.15
192.50,263.50,11.89
193.50,263.50,81.01
194.50,263.50,81.04
195.50,263.50,86.00
196.50,263.50,80.49
197.50,263.50,88.06
198.50,263.50,23.50
199.50,263.50,73.77
200.50,263.50,87.55
201.50,263.50,77.52
202.50,263.50,103.52
203.50,263.50,15.86
204.50,263.50,11.95
205.50,263.50,81.53
206.50,263.50,82.96
207.50,263.50,89.66
208.50,263.50,78.74
209.50,263.50,103.63
210.50,263.50,31.37
211.50,263.50,102.73
212.50,263.50,82.96
213.50,263.50,82.36
214.50,263.50,105.19
215.50,263.50,15.95
216.50,263.50,12.52
217.50,263.50,85.28
218.50,263.50,85.29
219.50,263.50,90.51
220.50,263.50,84.68
221.50,263.50,92.70
222.50,263.50,24.75
223.50,263.50,77.71
224.50,263.50,92.05
225.50,263.50,81.53
226.50,263.50,108.85
227.50,263.50,16.68
228.50,263.50,12.29
229.50,263.50,84.18
230.50,263.50,87.52
231.50,263.50,94.09
232.50,263.50,82.81
233.50,263.50,108.87
234.50,263.50,32.95
235.50,263.50,107.93
236.50,263.50,87.15
237.50,263.50,86.52
238.50,263.50,110.47
239.50,263.50,16.76
240.50,263.50,13.15
241.50,263.50,89.55
242.50,263.50,89.54
243.50,263.50,95.01
244.50,263.50,88.90
245.50,263.50,97.26
246.50,263.50,25.96
247.50,263.50,81.47
248.50,263.50,96.60
249.50,263.50,85.53
250.50,263.50,114.19
251.50,263.50,17.49
252.50,263.50,13.18
253.50,263.50,89.91
254.50,263.50,91.43
255.50,263.50,98.81
256.50,263.50,86.76
257.50,263.50,114.16
258.50,263.50,34.55
259.50,263.50,113.13
260.50,263.50,91.34
261.50,263.50,90.67
262.50,263.50,115.76
263.50,263.50,17.56
264.50,263.50,13.77
265.50,263.50,93.82
266.50,263.50,93.78
267.50,263.50,99.51
268.50,263.50,93.09
269.50,263.50,101.91
270.50,263.50,27.21
271.50,263.50,85.42
272.50,263.50,101.10
273.50,263.50,89.55
274.50,263.50,119.52
275.50,263.50,18.31
276.50,263.50,13.49
277.50,263.50,92.42
278.50,263.50,96.03
279.50,263.50,103.22
280.50,263.50,90.84
281.50,263.50,119.40
282.50,263.50,36.13
283.50,263.50,118.33
284.50,263.50,95.52
285.50,263.50,94.82
286.50,263.50,121.04
287.50,263.50,18.36
288.50,263.50,14.40
289.50,263.50,98.10
290.50,263.50,98.03
291.50,263.50,104.01
292.50,263.50,97.30
293.50,263.50,106.46
294.50,263.50,28.41
295.50,263.50,89.17
296.50,263.50,105.65
297.50,263.50,93.55
298.50,263.50,124.86
299.50,263.50,19.13
300.50,263.50,14.40
301.50,263.50,98.29
302.50,263.50,99.91
303.50,263.50,107.96
304.50,263.50,94.78
305.50,263.50,124.68
